Probe ID	Training experiment 1	Training experiment 2	Training experiment 3	Training experiment 4	Training experiment 5	Training experiment 6	Training experiment 7	Training experiment 8	Training experiment 9	Training experiment 10	Training experiment 11	Training experiment 12	Training experiment 13	Training experiment 14	Training experiment 15	Training experiment 16	Training experiment 17	Training experiment 18	Training experiment 19	Training experiment 20	Training experiment 21	Training experiment 22	Training experiment 23	Training experiment 24	Training experiment 25	Training experiment 26	Training experiment 27	Training experiment 28	Training experiment 29	Training experiment 30	Training experiment 31	Training experiment 32	Training experiment 33	Training experiment 34	Training experiment 35	Training experiment 36	Training experiment 37	Training experiment 38	Training experiment 39	Training experiment 40	Training experiment 41	Training experiment 42	Training experiment 43	Training experiment 44	Training experiment 45	Training experiment 46	Training experiment 47	Training experiment 48	Training experiment 49	Training experiment 50	Training experiment 51	Training experiment 52	Training experiment 53	Training experiment 54	Training experiment 55	Training experiment 56	Training experiment 57	Training experiment 58	Training experiment 59	Training experiment 60	Training experiment 61	Training experiment 62
Probe 2803	-0.946749	0.036541	0.056473	-0.362090	-0.126233	-0.093014	0.109624	-2.315385	-0.707571	-0.063117	-0.249145	0.242501	-0.448461	-0.920174	0.023253	0.023253	1.136097	-0.568049	0.780653	-0.631166	-0.132877	0.690961	0.083048	0.083048	-1.322128	0.136199	-0.245822	-0.119590	-0.358768	0.421885	0.182705	0.348802	0.730824	0.644454	-0.597947	-0.674352	-1.846996	-0.172741	0.298974	-0.382022	0.083048	0.295652	0.966681	-0.312261	-0.352125	0.504934	0.667707	2.421687	-0.282363	0.757399	0.332193	-0.714215	0.587981	-0.774009	-0.016610	-0.043185	0.026575	-0.551440	-0.362090	-0.046507	0.368734	0.275720
Probe 2804	0.003322	0.069760	-0.229213	-0.451782	-0.744112	-1.471611	-0.641132	-1.734050	0.372056	-0.265754	-0.415240	0.132877	0.289008	-0.631166	-0.322227	-0.534830	0.328871	-0.049829	-0.205960	-0.597947	0.667707	0.136199	-0.720858	-0.119590	-0.750756	-0.308939	0.166096	0.116268	0.209282	0.182705	0.468392	-0.408597	0.800584	0.415240	0.375378	-0.149487	-0.448461	1.023153	0.322227	0.325549	-0.441817	1.518124	0.046507	-0.876989	-0.677673	0.926818	-0.345480	0.076404	0.189350	0.136199	-0.255788	0.116268	0.056473	0.146165	0.767365	0.003322	-0.471714	-0.066439	-0.305618	0.318905	0.272399	-0.252467
Probe 2805	-0.328871	0.162775	-0.112945	-0.006644	0.641132	-1.132775	0.455104	-1.498195	0.694283	-0.099658	-0.385344	-0.056473	-0.116268	-0.548119	0.066439	-0.461748	0.548119	-0.199316	0.199316	-0.538153	0.016610	0.494968	0.003322	-0.445138	-0.793941	0.235857	0.328871	-0.411919	0.282363	0.215925	-0.076404	-0.219247	0.524864	-0.099658	-0.179384	0.106302	-1.036442	0.235857	0.677673	0.102980	0.079726	0.475036	1.232434	1.056373	0.807229	0.491645	-0.259110	0.936784	-1.571270	-0.069760	0.232535	-0.418563	0.391987	-0.119590	-0.352125	-0.700927	-0.076404	-0.428529	0.328871	0.182705	0.019932	-0.176062
Probe 2806	0.016610	0.099658	-0.166096	-0.292329	0.013288	-0.441817	0.318905	3.202340	0.674352	-0.232535	-0.132877	-0.242501	-0.621200	0.272399	-0.561406	0.617879	-0.063117	0.694283	0.192671	0.245822	-0.102980	-0.544796	0.531509	-0.142843	-0.049829	0.215925	0.501611	-0.428529	-0.109624	-0.611235	0.435172	0.292329	-0.388665	-0.076404	1.026476	0.548119	0.176062	-0.485002	0.146165	0.926818	-0.149487	-0.259110	-0.581338	0.176062	-0.235857	-0.405276	-0.219247	0.245822	0.222569	-0.212603	-0.122911	-0.109624	-0.833804	-0.674352	1.112845	0.219247	0.435172	-0.023253	-0.365412	-0.285686	-1.405179	-0.109624
Probe 2807	-0.365412	-0.049829	-1.142740	1.368630	0.551440	-1.737372	0.372056	-1.488219	-0.730824	0.737468	-0.179384	0.385344	0.358768	0.644454	0.023253	0.561406	-0.325549	0.352125	0.169418	0.076404	0.388665	-0.043185	-0.372056	-0.352125	0.435172	0.697605	0.435172	-0.219247	0.335514	-0.308939	0.345480	-0.807229	-0.910208	0.245822	0.664386	0.458426	-0.259110	-0.202637	-0.006644	-0.305618	0.332193	-1.567948	-1.066339	0.026575	-0.631166	0.102980	0.093014	0.514898	0.116268	-0.362090	1.039764	0.239179	-0.249145	-0.916852	-0.647775	-0.086370	-0.265754	-0.036541	0.385344	0.362090	0.036541	0.544796
Probe 2808	-0.265754	0.262433	-0.920174	0.388665	0.850414	0.225891	-0.923496	-0.518221	1.056373	0.355446	-0.737468	-1.056373	0.182705	0.222569	0.783975	0.362090	-0.435172	-0.328871	-0.066439	-1.481576	0.119590	-0.667707	-0.073082	-1.508160	0.365412	-0.435172	0.043185	0.229213	0.129556	0.265754	0.262433	-0.774009	-0.332193	-0.511577	-0.893599	-0.255788	0.029897	0.461748	-0.724180	0.033219	-0.019932	-0.930140	-0.774009	-0.597947	-0.521543	0.757399	-1.016510	-1.534732	-0.445138	0.501611	-0.332193	-0.089692	0.607913	-0.269076	-0.259110	-1.215826	-0.425206	-0.737468	0.574694	1.003223	-0.192671	0.272399
Probe 2809	-0.694283	0.249145	-0.325549	0.508255	0.059795	0.362090	-0.554762	1.534732	0.126233	-0.684317	-0.478357	-0.232535	-0.249145	-0.903565	-0.219247	0.292329	-0.395310	-0.322227	0.122911	0.411919	0.322227	0.382022	2.036338	-0.471714	-0.524864	-0.488323	0.162775	0.322227	1.076304	-0.597947	0.053151	-0.046507	0.661064	0.926818	-0.328871	-0.704249	0.322227	0.627845	-0.614556	0.033219	1.086270	0.903565	0.774009	0.431851	-0.325549	0.674352	-0.352125	-0.176062	0.508255	0.358768	-0.813873	0.219247	0.142843	0.289008	-0.624522	0.584660	0.481679	-0.584660	-0.179384	-0.298974	0.372056	-0.269076
Probe 2810	-0.215925	0.362090	-0.857057	0.215925	0.425206	-0.438495	0.564728	0.544796	-0.604591	-0.405276	0.192671	-0.099658	-0.783975	-0.494968	-0.594625	-0.538153	0.199316	0.803907	-1.504838	0.401953	0.285686	-0.963359	-1.461646	0.036541	0.053151	-0.036541	-1.102881	1.574592	-0.199316	-0.548119	-0.176062	-1.259007	-0.325549	-1.511481	-0.365412	0.109624	-0.644454	0.684317	-0.398631	1.541376	-1.036442	-1.318806	-1.455003	3.072786	0.026575	0.395310	-0.295652	-0.275720	-0.408597	-1.146061	0.488323	0.661064	-1.249042	-0.833804	-0.156131	0.485002	-0.534830	-0.129556	-0.033219	0.830482	-0.717537	-0.192671
Probe 2811	-0.029897	0.222569	-0.677673	-0.093014	0.405276	-2.052957	0.946749	2.660864	0.873667	-0.023253	-0.584660	0.209282	-0.774009	-0.245822	-1.026476	0.531509	-0.116268	0.900242	0.833804	-0.046507	-0.651098	-0.714215	0.395310	-0.342159	-0.538153	0.239179	0.873667	-0.312261	-0.019932	-0.587981	0.468392	-0.524864	-0.657741	-0.265754	0.810550	0.186028	-0.986613	0.378700	0.551440	1.305520	0.073082	-0.129556	-0.551440	-0.418563	-0.863701	-1.813769	-0.700927	-0.132877	-1.342058	-0.561406	0.172741	-0.501611	-1.046407	-0.561406	0.009966	-0.099658	0.827160	-0.053151	-0.896921	0.521543	-1.086270	0.079726
Probe 2812	0.511577	-0.418563	0.192671	-0.083048	-0.774009	2.003122	0.976647	0.534830	-0.946749	-0.999900	1.690858	-0.195994	-0.292329	-0.621200	-0.647775	1.332093	-0.581338	0.800584	0.999900	0.053151	-0.504934	0.488323	0.089692	0.352125	0.388665	0.066439	-1.275626	-0.647775	-0.431851	1.813769	0.119590	-0.043185	0.342159	0.265754	-0.023253	-0.445138	1.577913	-0.833804	-0.229213	-0.684317	-0.262433	0.016610	0.707571	-0.508255	-0.574694	0.700927	-0.205960	-0.800584	0.966681	-0.109624	1.564627	-0.302295	0.372056	-1.212504	0.275720	-0.205960	-0.654420	-1.146061	2.488119	0.813873	-0.166096	-1.239077
Probe 2813	-0.916852	-0.279042	-1.096236	-0.903565	0.325549	0.059795	0.777331	-1.999800	-0.528187	-0.896921	-1.096236	-0.026575	-0.760722	0.780653	-0.754078	-0.813873	-0.511577	-1.056373	1.664286	-1.096236	0.358768	0.159452	-0.073082	-0.810550	-2.305420	-0.734146	1.744015	-0.528187	0.491645	-0.501611	-1.468289	-0.674352	1.587878	0.222569	-0.913530	0.930140	-2.029694	1.398536	0.893599	-0.631166	1.205861	1.571270	0.730824	-0.777331	0.704249	-0.498289	0.009966	-0.498289	-1.521446	-0.508255	-0.322227	0.099658	-0.774009	0.833804	-1.132775	0.036541	-1.096236	-1.378595	-0.890276	-0.504934	0.690961	-0.906886
Probe 2814	1.129453	-0.714215	-1.023153	-1.342058	0.847091	-0.352125	-0.109624	-0.239179	-0.129556	0.601269	0.348802	0.521543	0.704249	0.554762	0.182705	-0.405276	1.773909	-0.870346	-0.282363	-0.973325	0.252467	-0.292329	-0.219247	0.421885	-1.099558	-0.634488	-1.378595	-1.468289	-1.013189	1.122810	-0.285686	0.029897	-0.989934	-0.116268	-1.082949	-0.900242	0.169418	-0.083048	-0.076404	-0.192671	0.205960	-0.136199	-0.793941	0.754078	-0.139521	0.813873	-0.069760	-0.494968	0.647775	-0.345480	-0.421885	0.355446	-0.368734	0.292329	-0.574694	-0.830482	-0.471714	-1.435073	1.408501	0.259110	-0.132877	-0.574694
Probe 2815	0.089692	0.850414	0.524864	-0.833804	0.199316	0.355446	0.554762	-0.744112	-0.793941	1.365309	0.176062	-0.355446	-0.176062	0.362090	-0.428529	0.156131	0.186028	0.481679	-0.800584	0.415240	-0.734146	-0.385344	-0.734146	-0.195994	1.275626	1.405179	-1.096236	-0.893599	-0.195994	-1.106202	-0.594625	-0.142843	-1.435073	-0.411919	0.538153	1.169324	0.235857	0.850414	0.488323	0.056473	-1.268971	-1.109524	-0.365412	-0.475036	0.475036	0.468392	-0.046507	-0.086370	-0.029897	-1.156026	0.195994	-0.478357	0.159452	-0.999900	-0.036541	0.069760	-1.405179	-0.448461	0.438495	-0.388665	-0.764043	-0.558083
Probe 2816	-1.940011	0.770688	-1.072983	-1.956619	-1.670929	-2.431652	-1.554662	-0.950072	0.152809	-2.979771	1.458325	-1.837031	-0.265754	-3.637513	-0.604591	-1.800482	0.059795	-1.215826	0.229213	-2.199118	-1.345379	1.378595	0.940106	-1.591199	-0.046507	0.066439	-0.066439	-0.514898	-0.571372	0.126233	0.099658	-1.192575	2.627648	1.455003	0.222569	-0.508255	-3.434873	1.790517	-0.651098	0.365412	0.900242	1.737372	0.388665	-2.059600	-0.305618	-0.657741	-2.175867	0.129556	0.186028	0.764043	-1.089592	-1.182610	0.445138	-0.362090	0.222569	-1.401857	-0.727503	0.322227	-2.278847	0.777331	0.069760	-0.561406
Probe 2817	-0.581338	-0.541474	0.122911	-0.857057	-0.049829	-0.983291	-0.109624	-1.139418	0.053151	-0.156131	-0.504934	0.388665	0.395310	-1.175967	-0.425206	-0.382022	-0.166096	-0.302295	0.471714	-0.112945	-0.106302	1.368630	0.195994	-0.096336	-1.787196	-0.388665	-0.793941	-0.671030	-0.604591	0.332193	-0.518221	-0.611235	0.471714	1.006544	-0.790618	-0.335514	-1.548019	-0.461748	0.162775	-0.152809	0.043185	0.279042	0.242501	-1.478254	-0.298974	-0.704249	0.069760	3.169124	-2.690758	0.023253	-0.664386	-0.069760	0.521543	-0.637811	-0.315584	-0.186028	-0.132877	-0.687639	-0.604591	0.568049	0.544796	0.774009
Probe 2818	0.073082	0.445138	-0.026575	0.019932	-0.245822	0.259110	0.494968	1.195896	0.083048	0.189350	1.146061	0.069760	-0.019932	0.046507	-0.242501	0.093014	-0.152809	0.401953	-0.083048	0.441817	-0.049829	0.129556	0.514898	1.325450	0.325549	-0.036541	-0.156131	0.159452	0.328871	-0.003322	0.365412	0.680996	0.627845	0.587981	0.750756	0.039863	0.289008	-0.182705	0.099658	0.461748	-0.149487	0.212603	-0.069760	0.232535	0.335514	-0.126233	0.069760	0.189350	0.279042	0.026575	-0.066439	0.109624	-0.066439	-0.232535	0.604591	0.132877	0.325549	-0.026575	0.239179	0.232535	-0.259110	-0.189350
Probe 2819	-0.455104	0.003322	0.611235	0.262433	0.368734	-0.408597	1.744015	-1.744015	0.119590	-0.621200	0.083048	0.315584	0.146165	0.478357	-0.435172	-0.059795	-0.302295	-0.162775	-0.438495	0.561406	-0.063117	-1.033119	-0.106302	0.491645	-0.677673	0.225891	0.488323	0.166096	0.156131	0.209282	0.265754	-0.096336	-0.345480	-0.651098	0.355446	0.225891	-0.275720	-0.428529	0.906886	-0.355446	-0.641132	-0.382022	-0.770688	0.212603	0.166096	-0.232535	0.152809	-0.757399	-0.641132	-0.674352	0.156131	-0.730824	0.166096	-0.269076	-0.561406	0.558083	-0.026575	-0.418563	2.361887	-0.162775	0.292329	0.298974
Probe 2820	-0.056473	-1.368630	-1.006544	-1.428430	-1.338736	-1.614462	-1.627748	-2.929936	-0.372056	-1.292234	-0.498289	0.172741	-0.096336	-1.069661	-0.684317	-0.926818	0.913530	0.069760	3.258807	-1.474933	-0.162775	0.465070	-1.361987	-0.747433	-0.269076	-0.538153	-0.494968	-1.491541	-0.448461	-0.581338	0.275720	-0.106302	0.757399	-0.617879	-1.375274	-0.764043	-0.441817	0.063117	-0.544796	-0.471714	-1.049730	0.182705	-0.298974	-1.504838	-0.754078	0.837126	-0.079726	0.767365	1.225791	0.853735	-0.182705	-0.953393	-0.740790	1.185932	0.156131	-1.053051	-0.239179	-1.063017	-1.142740	-0.355446	0.581338	-0.156131
Probe 2821	-0.245822	0.186028	0.285686	-0.259110	-0.245822	-1.594521	-0.116268	-1.102881	0.222569	-0.215925	0.764043	0.315584	-0.627845	-0.783975	0.302295	-0.146165	0.641132	0.607913	0.202637	0.122911	0.192671	0.561406	0.398631	-0.176062	-0.770688	0.518221	0.700927	-0.026575	0.255788	0.365412	1.003223	-0.265754	1.009866	0.740790	0.431851	-0.401953	-0.847091	0.003322	0.800584	0.009966	0.129556	0.860380	0.033219	-1.222469	0.063117	0.308939	0.405276	1.425109	-1.043085	0.368734	-0.671030	-0.172741	0.245822	-0.823838	0.405276	-0.873667	-0.378700	-0.478357	0.156131	-0.179384	-0.790618	0.119590
Probe 2822	0.076404	-0.521543	0.229213	-0.521543	-0.019932	0.893599	-0.531509	-1.212504	0.262433	0.395310	-0.511577	-1.285590	1.239077	0.292329	-0.528187	-0.408597	0.538153	-0.853735	-0.511577	0.325549	-0.661064	-0.973325	-0.508255	1.484897	-0.069760	-0.578015	-0.558083	0.737468	-0.920174	0.029897	-0.617879	0.189350	-1.099558	-0.398631	-0.956715	-0.269076	0.083048	-0.425206	0.953393	0.009966	-0.617879	-0.880310	-0.578015	-0.093014	-0.465070	0.538153	0.890276	-1.318806	0.687639	-0.378700	-0.571372	0.023253	-0.322227	0.504934	1.378595	1.009866	0.023253	0.006644	0.126233	-0.362090	-0.521543	-0.352125
Probe 2823	-0.634488	-0.498289	0.036541	-0.488323	0.345480	0.494968	-0.215925	0.700927	0.242501	-0.205960	-0.581338	-0.219247	0.285686	-1.046407	0.222569	-0.016610	-0.405276	0.657741	0.099658	-0.857057	-1.541376	0.152809	-0.345480	0.252467	0.378700	-0.558083	-1.654321	-0.342159	0.471714	0.195994	-0.667707	0.700927	-0.936784	0.076404	-1.807125	0.940106	0.142843	-0.398631	-1.179288	0.259110	0.840448	-1.268971	0.697605	0.169418	1.142740	-1.219148	-0.843770	1.292234	-0.840448	0.398631	1.773909	-0.232535	-1.345379	-0.126233	-0.993257	-1.684215	0.352125	-0.295652	-0.342159	-1.265650	0.013288	-1.209183
Probe 2824	-2.033016	-0.478357	-1.883533	-1.395214	0.179384	-1.079626	1.621105	0.979968	-0.408597	-0.983291	-1.302198	-0.936784	-1.946655	0.837126	-1.840352	-0.322227	-1.441717	-0.916852	2.710688	-2.046302	-0.485002	-0.857057	0.734146	-1.727407	-2.355244	-1.388571	2.441617	-1.302198	-0.810550	-1.405179	-1.508160	-0.548119	1.205861	1.707466	-0.740790	1.023153	-1.953298	2.318707	0.139521	0.714215	1.159348	0.989934	0.415240	-1.338736	-0.009966	-1.807125	-1.780553	-1.880212	-2.989735	-1.092915	-1.185932	-0.215925	-1.534732	0.292329	-0.940106	-1.019832	-0.690961	-1.425109	-2.248942	-1.259007	-0.518221	-1.724085
Probe 2825	0.328871	-0.322227	-1.029798	0.322227	0.425206	1.302198	-0.209282	0.245822	0.714215	-0.192671	-0.976647	-1.139418	0.445138	0.538153	1.378595	0.747433	-0.783975	-0.398631	-0.936784	-1.468289	0.764043	-0.979968	-0.920174	-0.544796	-1.202540	-0.468392	0.431851	-1.009866	1.332093	-0.156131	-0.438495	-1.481576	-1.199218	-0.840448	0.352125	0.684317	-0.478357	-0.890276	-0.986613	-0.119590	-0.345480	-1.189253	-0.169418	2.567848	-0.083048	1.126132	-0.325549	-1.056373	-1.528089	-1.973227	0.026575	0.607913	0.727503	-0.637811	-0.458426	-1.069661	0.328871	-0.013288	0.521543	0.677673	-1.388571	0.016610
Probe 2826	-0.853735	0.079726	-0.385344	0.245822	0.292329	-0.989934	-0.016610	-1.973227	-0.053151	-0.348802	-0.790618	0.079726	0.076404	-0.222569	0.053151	0.720858	0.139521	-0.275720	0.465070	-0.388665	-0.039863	-0.079726	-0.006644	-0.727503	0.225891	-0.186028	-0.631166	-0.551440	0.159452	0.026575	-0.601269	-0.438495	0.023253	0.003322	-0.538153	0.146165	0.053151	-0.013288	-0.199316	0.126233	1.175967	0.544796	-0.116268	-0.006644	0.063117	1.092915	-0.209282	0.312261	0.916852	0.754078	-0.275720	0.076404	0.272399	0.063117	-0.265754	-0.089692	-0.611235	-0.391987	0.242501	-0.195994	0.335514	-0.232535
Probe 2827	-0.162775	-0.116268	-0.581338	0.289008	-0.176062	0.730824	0.362090	-1.524768	-0.172741	1.152705	-0.524864	-0.318905	0.199316	0.033219	0.066439	-1.265650	-0.209282	0.295652	-0.491645	-0.840448	0.405276	-0.162775	-1.322128	-0.936784	0.308939	0.614556	0.295652	-0.149487	-0.099658	-0.179384	-0.554762	-0.013288	-0.950072	-0.458426	0.099658	-0.063117	0.365412	-0.195994	-0.043185	0.282363	-0.860380	-1.129453	-0.279042	1.023153	0.910208	0.182705	-0.391987	-0.112945	0.023253	-0.637811	0.521543	0.033219	0.597947	-0.587981	-0.385344	-0.823838	-0.372056	0.697605	0.355446	0.541474	-0.441817	0.388665
Probe 2828	-0.275720	-0.498289	-0.524864	-0.315584	-0.837126	-6.643856	-0.867023	-0.764043	0.604591	-0.524864	0.029897	-0.259110	0.886955	-0.548119	-0.242501	-1.265650	0.318905	-0.162775	0.222569	-0.468392	-0.325549	-0.176062	0.488323	-0.279042	-0.298974	-0.853735	-0.890276	-0.372056	-0.511577	-0.046507	0.391987	1.913428	0.212603	0.292329	-2.232334	0.006644	1.557984	0.142843	-0.418563	-0.029897	-0.023253	0.355446	0.136199	-0.634488	-0.166096	0.332193	-0.435172	-0.953393	2.042981	1.076304	-0.624522	-0.498289	-0.036541	0.637811	0.215925	0.013288	-0.016610	-0.584660	-0.641132	-0.853735	1.401857	-0.411919
Probe 2829	-0.129556	0.690961	-0.162775	-1.265650	0.863701	-0.461748	0.046507	2.036338	-0.325549	0.813873	0.139521	0.013288	0.019932	0.511577	-0.162775	1.006544	1.205861	-0.029897	-0.405276	-0.225891	0.189350	-0.328871	0.355446	0.408597	-1.617783	-0.428529	-0.305618	-0.235857	-0.006644	-0.109624	0.222569	-0.222569	-1.255685	0.342159	-0.282363	-0.109624	0.438495	-0.787297	-0.694283	0.149487	-0.003322	-0.647775	-0.700927	-0.494968	0.056473	0.581338	-0.378700	-0.916852	0.219247	-0.624522	0.026575	-0.086370	0.252467	0.418563	-0.750756	-1.674250	0.249145	-0.494968	0.475036	-0.282363	-0.707571	-0.049829
Probe 2830	0.053151	-0.740790	-0.053151	-1.036442	-0.059795	-0.717537	-0.521543	-2.235656	-0.597947	0.375378	-0.289008	-0.029897	-0.029897	-0.661064	0.102980	0.146165	0.049829	0.039863	0.166096	-0.511577	0.099658	1.694180	0.272399	-0.485002	-1.700823	-0.239179	-0.119590	-0.780653	-0.332193	-0.195994	0.139521	-0.730824	1.428430	0.252467	0.069760	-0.182705	-0.159452	0.391987	0.132877	0.401953	1.481576	0.315584	-0.079726	-0.979968	-0.783975	-0.255788	0.162775	0.916852	-0.289008	-0.282363	-0.441817	0.182705	0.106302	-0.740790	0.182705	-0.355446	-0.255788	-0.013288	-0.352125	0.445138	0.614556	0.262433
Probe 2831	0.654420	-0.996578	0.033219	-0.538153	-0.910208	-1.913428	-1.252363	-0.777331	-0.073082	-0.827160	0.166096	-0.445138	1.063017	-0.840448	0.275720	-1.212504	0.860380	-0.222569	1.484897	-1.099558	-0.235857	-0.036541	0.700927	-0.687639	-0.176062	-0.671030	-1.179288	-1.358666	-0.750756	0.710892	-0.099658	1.029798	0.614556	-0.083048	-2.046302	-0.332193	0.853735	-0.132877	-0.667707	-0.531509	-0.501611	0.893599	0.644454	-0.475036	-0.714215	0.169418	-0.647775	0.315584	2.371852	1.109524	-0.179384	-0.787297	-0.940106	1.348701	-0.093014	0.142843	-0.063117	-0.830482	0.235857	-1.242399	1.268971	-0.720858
Probe 2832	-0.342159	1.166002	-0.069760	-1.690858	-0.890276	0.000000	-0.514898	-2.348601	1.199218	-1.175967	1.976549	-0.245822	0.468392	-0.677673	0.352125	-0.774009	-1.418465	0.129556	-1.740693	-0.494968	0.441817	-1.112845	-1.089592	-0.219247	2.109424	-0.186028	0.458426	-0.109624	0.159452	-0.106302	-0.239179	0.089692	-1.514803	-1.484897	0.235857	-1.385249	-1.252363	0.016610	-0.601269	-0.850414	0.016610	-0.534830	-0.803907	-0.797263	-0.345480	-0.445138	-0.963359	-0.119590	0.362090	-0.435172	-1.302198	-1.092915	-0.916852	-1.278947	1.787196	-1.923392	0.192671	1.305520	-1.275626	1.023153	-0.983291	0.119590
Probe 2833	-0.774009	-0.631166	-0.664386	0.817195	-0.279042	-4.049435	-1.322128	-0.604591	-0.073082	-0.043185	-0.896921	0.053151	0.033219	-0.797263	0.415240	0.504934	-0.116268	0.003322	-0.388665	0.441817	-0.661064	-0.066439	-0.096336	-0.269076	1.870247	0.096336	0.694283	1.508160	0.182705	0.441817	-0.584660	-0.757399	-0.734146	-1.282269	0.541474	0.724180	0.076404	-0.764043	-0.043185	0.053151	0.418563	0.272399	-0.468392	-0.036541	-0.149487	0.242501	-0.159452	0.255788	0.478357	-0.986613	-0.056473	0.963359	-0.637811	-0.837126	-0.478357	-1.189253	0.521543	0.302295	-1.531411	0.671030	0.455104	-0.358768
Probe 2834	-1.468289	-0.863701	-0.827160	0.916852	0.504934	-6.643856	-0.345480	-0.219247	-0.262433	-0.684317	-0.607913	-0.764043	-0.943427	-0.445138	0.554762	0.568049	0.817195	-0.827160	0.308939	-1.438395	-0.581338	0.262433	1.106202	-0.963359	-1.009866	0.222569	0.591303	-1.259007	0.760722	0.568049	0.408597	0.498289	0.033219	0.265754	-0.461748	-0.455104	0.345480	0.289008	-0.531509	-0.013288	2.066243	-1.508160	0.142843	-0.172741	0.318905	-0.627845	0.418563	-1.003223	1.481576	0.109624	0.079726	0.272399	-0.621200	0.066439	0.554762	0.298974	-0.867023	0.259110	-2.444938	-0.152809	-0.089692	-0.468392
Probe 2835	0.970003	-1.162680	0.727503	2.265550	1.355344	-0.348802	-1.464968	0.302295	-0.644454	1.548019	0.654420	-1.112845	-0.671030	-0.534830	-0.405276	-1.106202	0.511577	-1.089592	-0.906886	-0.096336	-0.813873	-0.431851	-1.940011	1.215826	-1.381917	0.597947	0.172741	-0.438495	-0.262433	0.089692	-0.940106	-1.302198	-0.438495	-0.860380	-1.514803	-0.876989	-0.587981	-0.614556	-0.647775	-0.116268	-1.441717	-1.225791	-1.245720	-0.853735	-1.335414	-0.428529	-0.494968	3.238877	-2.046302	-1.830388	1.066339	0.066439	-1.119489	-0.960038	-0.584660	-1.119489	-1.166002	0.435172	-1.594521	0.435172	-1.199218	-1.106202
Probe 2836	-0.322227	-0.006644	-0.275720	-0.235857	0.003322	-3.162480	-0.578015	-1.072983	0.544796	0.182705	-0.800584	-1.521446	-0.046507	-0.498289	0.687639	-0.259110	0.069760	-0.591303	-0.056473	-0.777331	0.222569	-0.225891	0.933461	-0.867023	-0.850414	-0.644454	0.289008	0.259110	-0.102980	-0.026575	0.561406	1.082949	0.494968	0.089692	-1.036442	-0.511577	0.036541	-0.391987	-0.524864	-0.079726	0.694283	0.621200	0.461748	-0.554762	-0.415240	0.634488	-0.910208	0.661064	1.252363	0.418563	-0.365412	-0.119590	-0.006644	0.259110	-0.312261	-0.116268	-0.169418	-0.176062	-0.172741	0.408597	0.059795	-0.162775
Probe 2837	-0.820516	-0.205960	0.285686	-0.073082	0.783975	0.355446	-0.242501	-1.013189	-0.830482	-0.335514	-0.777331	0.122911	-0.249145	-0.289008	0.225891	-0.292329	0.225891	-0.049829	0.066439	-1.720764	-0.126233	0.790618	0.079726	-0.059795	-0.461748	-0.106302	-1.342058	1.747337	-0.169418	-0.591303	-0.275720	-0.438495	0.215925	0.727503	0.425206	-0.056473	-0.750756	0.368734	-0.312261	-0.265754	0.225891	-1.089592	0.475036	0.528187	-1.205861	-0.524864	-0.269076	0.169418	-0.232535	0.162775	-0.408597	0.322227	0.169418	0.524864	-0.043185	0.581338	-0.043185	0.445138	-0.205960	-0.305618	-0.541474	0.262433
Probe 2838	-0.581338	-0.352125	-0.029897	-0.176062	-0.521543	-0.166096	0.445138	-0.986613	-0.195994	0.680996	-0.335514	-0.843770	0.043185	-0.521543	0.112945	2.381828	-0.315584	-0.229213	0.338837	0.485002	-0.162775	-0.996578	-0.122911	-0.667707	-0.933461	-0.368734	-0.129556	0.950072	0.631166	-0.418563	0.335514	0.936784	-1.557984	-0.448461	-0.956715	-0.199316	1.146061	-1.637713	-0.983291	-0.777331	0.445138	-0.448461	-0.302295	-0.401953	-1.082949	0.225891	-0.963359	-1.205861	1.089592	0.671030	0.245822	-0.963359	0.099658	-0.558083	-0.524864	-0.750756	-0.827160	0.375378	-0.475036	-0.013288	-0.232535	1.096236
Probe 2839	0.192671	-0.176062	0.481679	-0.073082	-0.129556	1.664286	0.508255	-1.391893	0.239179	-0.355446	-0.315584	0.405276	-0.063117	0.667707	-0.026575	0.372056	-0.654420	0.122911	-1.332093	0.026575	0.694283	-0.451782	-1.448360	0.411919	0.757399	0.269076	-0.441817	-0.096336	0.325549	0.813873	-0.548119	-0.225891	-0.717537	-0.906886	1.169324	0.225891	-0.289008	0.362090	0.880310	-0.345480	-0.272399	-0.913530	-0.707571	-0.033219	0.624522	0.475036	0.259110	0.391987	-0.780653	-0.405276	0.382022	-0.182705	-0.455104	-0.478357	-0.322227	0.146165	0.043185	-0.445138	0.664386	-0.896921	-0.265754	0.322227
Probe 2840	-0.847091	0.627845	0.328871	1.272293	0.129556	0.594625	0.923496	1.172645	0.285686	-0.368734	0.757399	0.129556	1.182610	0.475036	1.295555	-0.551440	-1.249042	0.617879	-1.591199	-0.760722	0.651098	-1.053051	-1.255685	0.734146	-0.707571	0.119590	-0.943427	-0.485002	0.956715	1.940011	-0.003322	-0.780653	-1.408501	-1.531411	-1.182610	-0.511577	-0.295652	-0.182705	0.803907	0.046507	-0.930140	-1.059695	-1.720764	1.305520	1.016510	-0.933461	0.764043	-1.767266	-1.468289	-1.564627	1.607819	-0.661064	-0.671030	-0.136199	0.730824	-0.318905	-0.661064	0.006644	0.049829	0.880310	-1.627748	-0.953393
